h2_kwh_per_kg,pressure_bar,conversion,n2_recovery,electricity_usd_mwh,lcoa_usd_per_t,specific_kwh_kg,renewable_kgco2_kg,feasible
50,175,0.28,0.92,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.96,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.96,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.96,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.96,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.96,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,200,0.12,0.88,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.88,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.88,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.88,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.88,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.92,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.92,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.92,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.92,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.92,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.96,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.96,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.96,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.96,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,200,0.12,0.96,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,200,0.16,0.88,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.88,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.88,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.88,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.88,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.92,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.92,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.92,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.92,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.92,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.96,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.96,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.96,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.96,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,200,0.16,0.96,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,200,0.2,0.88,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.88,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.88,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.88,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.88,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.92,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.92,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.92,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.92,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.92,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.96,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.96,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.96,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.96,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,200,0.2,0.96,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,200,0.24,0.88,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.88,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.88,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.88,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.88,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.92,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.92,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.92,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.92,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.92,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.96,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.96,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.96,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.96,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,200,0.24,0.96,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,200,0.28,0.88,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.88,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.88,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.88,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.88,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.92,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.92,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.92,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.92,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.92,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.96,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.96,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.96,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.96,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,200,0.28,0.96,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
52,100,0.12,0.88,30,718.120153808961,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.88,45,889.5976247022686,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.88,60,1061.0750955955762,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.88,75,1232.5525664888835,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.88,90,1404.030037382191,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.92,30,718.120153808961,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.92,45,889.5976247022686,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.92,60,1061.0750955955762,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.92,75,1232.5525664888835,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.92,90,1404.030037382191,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.96,30,718.120153808961,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.96,45,889.5976247022686,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.96,60,1061.0750955955762,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.96,75,1232.5525664888835,11.431831392887167,0.5715915696443584,True
52,100,0.12,0.96,90,1404.030037382191,11.431831392887167,0.5715915696443584,True
52,100,0.16,0.88,30,704.6338877065625,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.88,45,869.3682255486708,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.88,60,1034.1025633907789,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.88,75,1198.8369012328872,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.88,90,1363.5712390749954,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.92,30,704.6338877065625,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.92,45,869.3682255486708,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.92,60,1034.1025633907789,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.92,75,1198.8369012328872,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.92,90,1363.5712390749954,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.96,30,704.6338877065625,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.96,45,869.3682255486708,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.96,60,1034.1025633907789,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.96,75,1198.8369012328872,10.98228918947388,0.5491144594736941,True
52,100,0.16,0.96,90,1363.5712390749954,10.98228918947388,0.5491144594736941,True
52,100,0.2,0.88,30,696.5421280451235,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.88,45,857.230586056512,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.88,60,1017.9190440679006,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.88,75,1178.6075020792894,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.88,90,1339.295960090678,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.92,30,696.5421280451235,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.92,45,857.230586056512,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.92,60,1017.9190440679006,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.92,75,1178.6075020792894,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.92,90,1339.295960090678,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.96,30,696.5421280451235,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.96,45,857.230586056512,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.96,60,1017.9190440679006,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.96,75,1178.6075020792894,10.71256386742591,0.5356281933712955,True
52,100,0.2,0.96,90,1339.295960090678,10.71256386742591,0.5356281933712955,True
52,100,0.24,0.88,30,691.147621604164,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.88,45,849.138826395073,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.88,60,1007.1300311859818,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.88,75,1165.1212359768908,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.88,90,1323.1124407677996,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.92,30,691.147621604164,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.92,45,849.138826395073,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.92,60,1007.1300311859818,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.92,75,1165.1212359768908,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.92,90,1323.1124407677996,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.96,30,691.147621604164,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.96,45,849.138826395073,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.96,60,1007.1300311859818,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.96,75,1165.1212359768908,10.532746986060596,0.5266373493030299,True
52,100,0.24,0.96,90,1323.1124407677996,10.532746986060596,0.5266373493030299,True
52,100,0.28,0.88,30,687.2944027177643,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.88,45,843.3589980654735,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.88,60,999.4235934131827,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.88,75,1155.4881887608917,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.88,90,1311.552784108601,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.92,30,687.2944027177643,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.92,45,843.3589980654735,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.92,60,999.4235934131827,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.92,75,1155.4881887608917,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.92,90,1311.552784108601,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.96,30,687.2944027177643,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.96,45,843.3589980654735,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.96,60,999.4235934131827,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.96,75,1155.4881887608917,10.404306356513942,0.5202153178256972,True
52,100,0.28,0.96,90,1311.552784108601,10.404306356513942,0.5202153178256972,True
52,125,0.12,0.88,30,718.120153808961,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.88,45,889.5976247022686,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.88,60,1061.0750955955762,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.88,75,1232.5525664888835,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.88,90,1404.030037382191,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.92,30,718.120153808961,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.92,45,889.5976247022686,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.92,60,1061.0750955955762,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.92,75,1232.5525664888835,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.92,90,1404.030037382191,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.96,30,718.120153808961,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.96,45,889.5976247022686,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.96,60,1061.0750955955762,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.96,75,1232.5525664888835,11.431831392887167,0.5715915696443584,True
52,125,0.12,0.96,90,1404.030037382191,11.431831392887167,0.5715915696443584,True
52,125,0.16,0.88,30,704.6338877065625,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.88,45,869.3682255486708,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.88,60,1034.1025633907789,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.88,75,1198.8369012328872,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.88,90,1363.5712390749954,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.92,30,704.6338877065625,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.92,45,869.3682255486708,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.92,60,1034.1025633907789,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.92,75,1198.8369012328872,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.92,90,1363.5712390749954,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.96,30,704.6338877065625,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.96,45,869.3682255486708,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.96,60,1034.1025633907789,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.96,75,1198.8369012328872,10.98228918947388,0.5491144594736941,True
52,125,0.16,0.96,90,1363.5712390749954,10.98228918947388,0.5491144594736941,True
52,125,0.2,0.88,30,696.5421280451235,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.88,45,857.230586056512,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.88,60,1017.9190440679006,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.88,75,1178.6075020792894,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.88,90,1339.295960090678,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.92,30,696.5421280451235,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.92,45,857.230586056512,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.92,60,1017.9190440679006,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.92,75,1178.6075020792894,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.92,90,1339.295960090678,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.96,30,696.5421280451235,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.96,45,857.230586056512,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.96,60,1017.9190440679006,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.96,75,1178.6075020792894,10.71256386742591,0.5356281933712955,True
52,125,0.2,0.96,90,1339.295960090678,10.71256386742591,0.5356281933712955,True
52,125,0.24,0.88,30,691.147621604164,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.88,45,849.138826395073,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.88,60,1007.1300311859818,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.88,75,1165.1212359768908,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.88,90,1323.1124407677996,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.92,30,691.147621604164,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.92,45,849.138826395073,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.92,60,1007.1300311859818,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.92,75,1165.1212359768908,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.92,90,1323.1124407677996,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.96,30,691.147621604164,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.96,45,849.138826395073,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.96,60,1007.1300311859818,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.96,75,1165.1212359768908,10.532746986060596,0.5266373493030299,True
52,125,0.24,0.96,90,1323.1124407677996,10.532746986060596,0.5266373493030299,True
52,125,0.28,0.88,30,687.2944027177643,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.88,45,843.3589980654735,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.88,60,999.4235934131827,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.88,75,1155.4881887608917,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.88,90,1311.552784108601,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.92,30,687.2944027177643,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.92,45,843.3589980654735,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.92,60,999.4235934131827,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.92,75,1155.4881887608917,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.92,90,1311.552784108601,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.96,30,687.2944027177643,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.96,45,843.3589980654735,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.96,60,999.4235934131827,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.96,75,1155.4881887608917,10.404306356513942,0.5202153178256972,True
52,125,0.28,0.96,90,1311.552784108601,10.404306356513942,0.5202153178256972,True
52,150,0.12,0.88,30,718.120153808961,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.88,45,889.5976247022686,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.88,60,1061.0750955955762,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.88,75,1232.5525664888835,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.88,90,1404.030037382191,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.92,30,718.120153808961,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.92,45,889.5976247022686,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.92,60,1061.0750955955762,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.92,75,1232.5525664888835,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.92,90,1404.030037382191,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.96,30,718.120153808961,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.96,45,889.5976247022686,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.96,60,1061.0750955955762,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.96,75,1232.5525664888835,11.431831392887167,0.5715915696443584,True
52,150,0.12,0.96,90,1404.030037382191,11.431831392887167,0.5715915696443584,True
52,150,0.16,0.88,30,704.6338877065625,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.88,45,869.3682255486708,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.88,60,1034.1025633907789,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.88,75,1198.8369012328872,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.88,90,1363.5712390749954,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.92,30,704.6338877065625,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.92,45,869.3682255486708,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.92,60,1034.1025633907789,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.92,75,1198.8369012328872,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.92,90,1363.5712390749954,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.96,30,704.6338877065625,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.96,45,869.3682255486708,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.96,60,1034.1025633907789,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.96,75,1198.8369012328872,10.98228918947388,0.5491144594736941,True
52,150,0.16,0.96,90,1363.5712390749954,10.98228918947388,0.5491144594736941,True
52,150,0.2,0.88,30,696.5421280451235,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.88,45,857.230586056512,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.88,60,1017.9190440679006,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.88,75,1178.6075020792894,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.88,90,1339.295960090678,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.92,30,696.5421280451235,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.92,45,857.230586056512,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.92,60,1017.9190440679006,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.92,75,1178.6075020792894,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.92,90,1339.295960090678,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.96,30,696.5421280451235,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.96,45,857.230586056512,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.96,60,1017.9190440679006,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.96,75,1178.6075020792894,10.71256386742591,0.5356281933712955,True
52,150,0.2,0.96,90,1339.295960090678,10.71256386742591,0.5356281933712955,True
52,150,0.24,0.88,30,691.147621604164,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.88,45,849.138826395073,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.88,60,1007.1300311859818,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.88,75,1165.1212359768908,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.88,90,1323.1124407677996,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.92,30,691.147621604164,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.92,45,849.138826395073,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.92,60,1007.1300311859818,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.92,75,1165.1212359768908,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.92,90,1323.1124407677996,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.96,30,691.147621604164,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.96,45,849.138826395073,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.96,60,1007.1300311859818,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.96,75,1165.1212359768908,10.532746986060596,0.5266373493030299,True
52,150,0.24,0.96,90,1323.1124407677996,10.532746986060596,0.5266373493030299,True
52,150,0.28,0.88,30,687.2944027177643,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.88,45,843.3589980654735,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.88,60,999.4235934131827,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.88,75,1155.4881887608917,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.88,90,1311.552784108601,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.92,30,687.2944027177643,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.92,45,843.3589980654735,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.92,60,999.4235934131827,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.92,75,1155.4881887608917,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.92,90,1311.552784108601,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.96,30,687.2944027177643,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.96,45,843.3589980654735,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.96,60,999.4235934131827,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.96,75,1155.4881887608917,10.404306356513942,0.5202153178256972,True
52,150,0.28,0.96,90,1311.552784108601,10.404306356513942,0.5202153178256972,True
52,175,0.12,0.88,30,718.120153808961,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.88,45,889.5976247022686,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.88,60,1061.0750955955762,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.88,75,1232.5525664888835,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.88,90,1404.030037382191,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.92,30,718.120153808961,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.92,45,889.5976247022686,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.92,60,1061.0750955955762,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.92,75,1232.5525664888835,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.92,90,1404.030037382191,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.96,30,718.120153808961,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.96,45,889.5976247022686,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.96,60,1061.0750955955762,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.96,75,1232.5525664888835,11.431831392887167,0.5715915696443584,True
52,175,0.12,0.96,90,1404.030037382191,11.431831392887167,0.5715915696443584,True
52,175,0.16,0.88,30,704.6338877065625,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.88,45,869.3682255486708,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.88,60,1034.1025633907789,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.88,75,1198.8369012328872,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.88,90,1363.5712390749954,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.92,30,704.6338877065625,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.92,45,869.3682255486708,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.92,60,1034.1025633907789,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.92,75,1198.8369012328872,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.92,90,1363.5712390749954,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.96,30,704.6338877065625,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.96,45,869.3682255486708,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.96,60,1034.1025633907789,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.96,75,1198.8369012328872,10.98228918947388,0.5491144594736941,True
52,175,0.16,0.96,90,1363.5712390749954,10.98228918947388,0.5491144594736941,True
